"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","inReplyToScreenName","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 5:08:35 PM","1055929204976553985","Suspect arrested in Florida in connection with suspicious packages sent to Democrats\n\nhttps://t.co/zUFDaqkJ1S\nShark… https://t.co/1etK7apb0r","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","True","-1","-1","False","False","3","","","","","","","","","","","","2","False","en","","","","","","https://t.co/zUFDaqkJ1S","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","86","109","","","","","","","","","","","","","","","","","","","","","","","-1","800036483893723136","Bruce E. McCrady","mccrady_e","Wimauma, FL","lives in Wimauma, Florida retired from McCarron Airport Las Vegas,NV. US Navy Vietnam Era veteran (67-71)...MAGA Supported President TRUMP-SHARK NEWS POST","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/803324945447133184/ZhaGaSrh_normal.jpg","https://pbs.twimg.com/profile_images/803324945447133184/ZhaGaSrh_normal.jpg","False","","False","19161","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","16841","Nov 19, 2016 1:02:16 PM","7264","-1","","","https://pbs.twimg.com/profile_banners/800036483893723136/1508036683","False","en","15216","True","False","False","14","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/1etK7apb0r","https://twitter.com/i/web/status/1055929204976553985","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:05:36 PM","1055928454686932992","Told you. Crazy civilian. Not a high ranking politician, millionaire or, more importantly, the POTUS.😐 Name is: Ces… https://t.co/Tb3nfH9zCz","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/Tb3nfH9zCz","https://twitter.com/i/web/status/1055928454686932992","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","2300472272","Arsenal: www.facebook.com/arsenal.christian.band","Arsenal7773","Tampa, FL","ARSENAL 30+ yrs Members: Christine-vocals; Kevin-all guitars; Dave-drums; Kandi-bass. Tweets r by Christine & don’t necessarily reflect the views of the band.","","","","","","https://t.co/Nkxbm0m09y","https://Facebook.com/Arsenal.Christian.band","Facebook.com/Arsenal.Christ…","0","23","False","http://pbs.twimg.com/profile_images/1049777028172529664/_DK9-Hnt_normal.jpg","https://pbs.twimg.com/profile_images/1049777028172529664/_DK9-Hnt_normal.jpg","False","https://t.co/Nkxbm0m09y","False","84","0D0C0D","333333","C40EC4","DDEEF6","000000","True","False","False","35","Jan 19, 2014 6:32:17 PM","859","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2300472272/1539122004","True","en","430","False","False","False","1","False","-1"
"Oct 26, 2018 5:05:02 PM","1055928311594000384","https://t.co/EGvydRNndl","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","False","und","","","","","","https://t.co/EGvydRNndl","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","0","23","","","","","","","","","","","","","","","","","","","","","","","-1","1046761587959365636","Cynthia / Cinziasees","Cynthia46026402","Florida, USA","Constitutional conservative and free thinker. Opposed to Mass Hysteria","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1047873500420161536/ZmV4_2bn_normal.jpg","https://pbs.twimg.com/profile_images/1047873500420161536/ZmV4_2bn_normal.jpg","False","","False","95","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","254","Oct 1, 2018 9:59:45 AM","779","-1","","","","False","en","315","False","False","False","0","False","-1"
"Oct 26, 2018 5:02:48 PM","1055927751943831552","Suspect arrested in Florida in connection with suspicious packages sent to Democrats\n\nhttps://t.co/ANM27OK24t","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/ANM27OK24t","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","86","109","","","","","","","","","","","","","","","","","","","","","","","-1","779093905","Paul Kent","kentpg","Florida, USA","US Army Veteran, Patriot, Constitutional Conservative. Proud to an American. Live Free or Die! #MAGA","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1046663487165026306/bGnWcsgW_normal.jpg","https://pbs.twimg.com/profile_images/1046663487165026306/bGnWcsgW_normal.jpg","False","","False","23936","DBE9ED","663B12","CC3366","DAECF4","000000","True","False","False","15572","Aug 24, 2012 6:31:27 PM","875","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/779093905/1508512374","False","en","377175","True","False","False","344","False","-1"
"Oct 26, 2018 5:01:54 PM","1055927523425554439","Suspect arrested in Florida in connection with suspicious packages sent to Democrats https://t.co/r5iZH7bGbm… https://t.co/L1tBiQWIia","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/r5iZH7bGbm","https://fxn.ws/2qe87wm","fxn.ws/2qe87wm","85","108","","","","","","","","","","","","","","","","","","","","","","","-1","174351888","zedicus","ZedicusZorander","HERE, THERE, EVERYWHERE hehehe","Proud Deplorable, and Word Warrior for the Right. I get it done in 140 or less. POMPOUS & DOGMATIC people are full of 💩.😉","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/630720154813497345/sk76ZWZi_normal.jpg","https://pbs.twimg.com/profile_images/630720154813497345/sk76ZWZi_normal.jpg","False","","False","67","000000","000000","FF691F","000000","000000","False","False","False","170","Aug 3, 2010 2:35:59 PM","490","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/174351888/1439210475","False","en","4480","False","False","False","3","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/L1tBiQWIia","https://twitter.com/i/web/status/1055927523425554439","twitter.com/i/web/status/1…","110","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:00:37 PM","1055927201755992064","Now that we have some verifiable details, it is time to express judgment.\n\nYes, this was a Trump supporter. A lunat… https://t.co/y4iaFzOgRI","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","True","-1","-1","False","False","0","","","","","","","","","","","","1","False","en","","","","","","https://t.co/y4iaFzOgRI","https://twitter.com/i/web/status/1055927201755992064","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","15710000","eye95 ن","eye95","Fairborn, Ohio","#Madisonian, #UnlicensedCarry (#UC) advocate. There's no right to kill unborn Persons. If you are vulgar or if you blaspheme, don't bother to follow or tweet me","","","","","","https://t.co/5HwrJ5PQl2","http://realeye95.blogspot.com","realeye95.blogspot.com","0","23","False","http://pbs.twimg.com/profile_images/1325733121/gorilla_normal.jpg","https://pbs.twimg.com/profile_images/1325733121/gorilla_normal.jpg","False","https://t.co/5HwrJ5PQl2","False","353","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","167","Aug 3, 2008 8:30:41 AM","5838","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/15710000/1414030846","False","en","49988","False","False","False","3","False","-1"
"Oct 26, 2018 5:00:15 PM","1055927107220656129","Dumbass. Glad he’s caught.\n\nStrange thing though...his vehicle was covered in Trump stickers and his van was not va… https://t.co/TSSsdmI55l","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","-1","-1","False","False","21","","","","","","","","","","","","14","False","en","","","","","","https://t.co/TSSsdmI55l","https://twitter.com/i/web/status/1055927107220656129","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","124175717","⭐️Sir Quentin (K)⭐️ Q2🤠🇺🇸","AGerberBaby","¯\_(ツ)_/¯ Republic of Texas","Christian by Grace-American by Birth-Conservative Texan by Choice-Young Widower-Proud #USMC Dad #Bible #2A #Constitution #CruzCrew #MAGA Followed by @GenFlynn","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1019307075296546816/O2tr_lm8_normal.jpg","https://pbs.twimg.com/profile_images/1019307075296546816/O2tr_lm8_normal.jpg","False","","False","17538","131516","000000","E81C4F","000000","000000","True","False","False","17928","Mar 18, 2010 10:13:14 AM","45988","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/124175717/1530239890","True","en","37448","True","False","False","61","False","-1"
"Oct 26, 2018 4:59:25 PM","1055926900848238597","Five federal charges and up to 48 years in prison https://t.co/Ps5euFSqaY #jlabnews","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/Ps5euFSqaY","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","50","73","jlabnews","74","83","","","","","","","","","","","","","","","","","","","","-1","1030624874480513024","Steven McLendon","StevenMcLendon4","","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","1","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1","Aug 17, 2018 9:18:12 PM","0","-1","","","","False","en","22","False","False","False","0","False","-1"
"Oct 26, 2018 4:58:40 PM","1055926712050114560","Yea. \nAttorney General Jeff Sessions: ""Let this be a lesson to anyone, regardless of their political beliefs, that… https://t.co/p9iRXkE8US","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/p9iRXkE8US","https://twitter.com/i/web/status/1055926712050114560","twitter.com/i/web/status/1…","116","139","","","","","","","","","","","","","","","","","","","","","","","-1","1250590974","jewell","dvpaulinejewell","United States","Retired","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1042307349153640448/ILfF_elw_normal.jpg","https://pbs.twimg.com/profile_images/1042307349153640448/ILfF_elw_normal.jpg","False","","False","2203","000000","000000","F58EA8","000000","000000","False","False","False","2121","Mar 7, 2013 10:15:49 PM","47528","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1250590974/1486089014","False","en","39170","False","False","False","5","False","-1"
"Oct 26, 2018 4:58:36 PM","1055926694140354563","Suspect arrested in Florida in connection with suspicious packages sent to Democrats\n\nhttps://t.co/IYi181yd71\nKeep Circulating @POTUS","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","1","","","","","","","","","","","","1","False","en","President Trump","POTUS","822215679726100480","127","133","https://t.co/IYi181yd71","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","86","109","","","","","","","","","","","","","","","","","","","","","","","-1","997312910748680192","Bama fanatic🇺🇸@fanatic_bama","Bamafanaticfan1","Tx","Married, #Women4Trump #MAGA #KAG2020 #NRAMember #2A #MilitaryVeterans #BuildTheWall #Christian #BlueLivesMatter #QAnon #AmericaFirst 🚫Porn🚫Trolls Will Block U","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/997316563278626817/W88XDImc_normal.jpg","https://pbs.twimg.com/profile_images/997316563278626817/W88XDImc_normal.jpg","False","","False","23196","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","23443","May 17, 2018 11:08:21 PM","29426","-1","","","https://pbs.twimg.com/profile_banners/997312910748680192/1526613835","False","en","53457","False","False","False","25","False","-1"
"Oct 26, 2018 4:57:59 PM","1055926536006758400","Suspect arrested in Florida in connection with suspicious packages sent to Democrats https://t.co/r5iZH7bGbm… https://t.co/v2ptVU5PaL","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/r5iZH7bGbm","https://fxn.ws/2qe87wm","fxn.ws/2qe87wm","85","108","","","","","","","","","","","","","","","","","","","","","","","-1","174351888","zedicus","ZedicusZorander","HERE, THERE, EVERYWHERE hehehe","Proud Deplorable, and Word Warrior for the Right. I get it done in 140 or less. POMPOUS & DOGMATIC people are full of 💩.😉","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/630720154813497345/sk76ZWZi_normal.jpg","https://pbs.twimg.com/profile_images/630720154813497345/sk76ZWZi_normal.jpg","False","","False","67","000000","000000","FF691F","000000","000000","False","False","False","170","Aug 3, 2010 2:35:59 PM","490","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/174351888/1439210475","False","en","4480","False","False","False","3","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/v2ptVU5PaL","https://twitter.com/i/web/status/1055926536006758400","twitter.com/i/web/status/1…","110","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 4:53:28 PM","1055925401783095297","So it was all along a radical left🐀 @thedemocrats sympathizer is behind the mail bombs terrorizing his own kind! Fo… https://t.co/xVhYezBZUz","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","1","","","","","","","","","","","","1","False","en","The Democrats","TheDemocrats","14377605","36","49","https://t.co/xVhYezBZUz","https://twitter.com/i/web/status/1055925401783095297","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","1941901813","Kicki Nilsson 🇺🇸 🇩🇰 🇵🇭","TheMentalistZ","Köpenhamn, Danmark","Can psychopaths be identified in any way? https://t.co/oxguBargqi ""It´s in the eyes"", (Robert Hare).","https://t.co/oxguBargqi","https://www.quora.com/Can-psychopaths-be-identified-in-any-way","quora.com/Can-psychopath…","42","65","","","","","","False","http://pbs.twimg.com/profile_images/1055106471464177665/LNSOoDUg_normal.jpg","https://pbs.twimg.com/profile_images/1055106471464177665/LNSOoDUg_normal.jpg","False","","False","921","000000","000000","1B95E0","000000","000000","False","False","False","550","Oct 6, 2013 3:44:17 PM","35","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1941901813/1538764847","False","sv","37310","False","False","False","3","False","-1"
"Oct 26, 2018 4:52:49 PM","1055925239903731713","Suspect arrested in Florida in connection with suspicious packages sent to Democrats https://t.co/9p3KRBsipg #FoxNews #cesarsayoc","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/9p3KRBsipg","https://fxn.ws/2qe87wm","fxn.ws/2qe87wm","85","108","FoxNews","109","117","","","","","","","","","","","","","","","","","","","","-1","40088181","Penny Zeller","PennyZeller","Small Town, USA","Ordinary gal who loves Jesus, family, country, & the outdoors; writes Christian romance novels, homeschools, & is a fitness instructor. Agent: @tamela_murray","","","","","","https://t.co/S8orr1GXUw","http://pennyzeller.com","pennyzeller.com","0","23","False","http://pbs.twimg.com/profile_images/791132963861827584/ZjdxOcOj_normal.jpg","https://pbs.twimg.com/profile_images/791132963861827584/ZjdxOcOj_normal.jpg","False","https://t.co/S8orr1GXUw","False","14544","9AE4E8","333333","0084B4","DDFFCC","BDDCAD","True","False","False","13290","May 14, 2009 5:22:19 PM","1315","-1","http://abs.twimg.com/images/themes/theme16/bg.gif","https://abs.twimg.com/images/themes/theme16/bg.gif","https://pbs.twimg.com/profile_banners/40088181/1525572063","True","en","18041","False","False","False","432","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cesarsayoc","118","129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 4:52:23 PM","1055925127546834945","I can’t find any major news coverage about the race/ethnicity of the Trump bomber (or whatever the tag)? Why no rep… https://t.co/TbqIQ1HPKI","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/TbqIQ1HPKI","https://twitter.com/i/web/status/1055925127546834945","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","3215308216","Ernest","disneybritton","Indianapolis, IN","I wear blue shirts.","","","","","","https://t.co/LmMGquuaKv","http://disneybritton.com","disneybritton.com","0","23","False","http://pbs.twimg.com/profile_images/1049442482398875648/Di7uuoQO_normal.jpg","https://pbs.twimg.com/profile_images/1049442482398875648/Di7uuoQO_normal.jpg","False","https://t.co/LmMGquuaKv","False","424","0099B9","3C3940","0099B9","95E8EC","5ED4DC","True","False","False","117","Apr 27, 2015 10:38:55 PM","2821","-1","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","https://pbs.twimg.com/profile_banners/3215308216/1537730273","False","en","6356","True","False","False","26","False","-1"
"Oct 26, 2018 4:50:19 PM","1055924607037984768","Suspect arrested in Florida in connection with suspicious packages sent to Democrats https://t.co/6KMNkEZ4qI… https://t.co/79qaE4MPRM","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/6KMNkEZ4qI","https://fxn.ws/2qe87wm","fxn.ws/2qe87wm","85","108","","","","","","","","","","","","","","","","","","","","","","","-1","361604580","Author Robert J. Roy","MarkHarrowPI","Jolon, CA","#Author of Mark Harrow P.I. Mysteries #softboiled #suspense plenty of plot twists and turns. Active engineer, #USArmy Corps of Engineers. http://t.co/EdEQqZawqi","http://t.co/EdEQqZawqi","http://bobroy.com/","bobroy.com","138","160","https://t.co/TkB4YHYxy4","http://www.robertjroyauthor.com","robertjroyauthor.com","0","23","False","http://pbs.twimg.com/profile_images/378800000227229671/9bac3a6923866827477eeb48abf08dd4_normal.jpeg","https://pbs.twimg.com/profile_images/378800000227229671/9bac3a6923866827477eeb48abf08dd4_normal.jpeg","False","https://t.co/TkB4YHYxy4","False","3120","201D18","333333","352315","DDEEF6","000000","True","False","False","2840","Aug 24, 2011 9:37:48 PM","54","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/361604580/1412535089","False","en","2715","False","False","False","47","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/79qaE4MPRM","https://twitter.com/i/web/status/1055924607037984768","twitter.com/i/web/status/1…","110","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 4:50:09 PM","1055924568043540480","Every single libturd elite member gets totally fake bombs two days apart and they arrest the guy festooned with Tru… https://t.co/9c08LmXuw3","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","1","","","","","","","","","","","","0","False","en","","","","","","https://t.co/9c08LmXuw3","https://twitter.com/i/web/status/1055924568043540480","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","904318452990607361","LeopardsSpots","LeopardsSpots1","","Long Live the Eight Year King  🔴❌🇺🇸🇺🇸 *THANK YOU to Sol @Solmemes1 . A National Treasure https://t.co/f9nuzDbA6t","https://t.co/f9nuzDbA6t","https://www.youtube.com/watch?v=japuiYNYdDcE8lfoCTewN5JrgOeadV318fN","youtube.com/watch?v=japuiY…","89","112","","","","","","False","http://pbs.twimg.com/profile_images/978320614946570241/nZoiZB00_normal.jpg","https://pbs.twimg.com/profile_images/978320614946570241/nZoiZB00_normal.jpg","False","","False","1177","000000","000000","E81C4F","000000","000000","False","False","False","1620","Sep 3, 2017 8:21:35 AM","22744","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/904318452990607361/1529998146","False","en","9711","False","False","False","6","False","-1"
"Oct 26, 2018 4:48:00 PM","1055924024901955584","Attorney General Jeff Sessions: ""Let this be a lesson to anyone, regardless of their political beliefs, that we wil… https://t.co/9qVyADo8tI","-1","-1","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","True","-1","-1","False","False","1286","","","","","","","","","","","","372","False","en","","","","","","https://t.co/9qVyADo8tI","https://twitter.com/i/web/status/1055924024901955584","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","1367531","Fox News","FoxNews","U.S.A.","America’s Strongest Primetime Lineup Anywhere! Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos.","","","","","","http://t.co/ZYG58XZtAC","http://www.foxnews.com","foxnews.com","0","22","False","http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg","https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg","False","http://t.co/ZYG58XZtAC","False","18223177","0E2331","000000","183A52","F4F4F4","FFFFFF","True","False","False","398","Mar 17, 2007 3:01:26 PM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1367531/1492649996","False","en","416340","True","True","False","64808","False","-1"
"Oct 26, 2018 4:46:46 PM","1055923716415242244",".@FoxNews story on #MAGABomber suspect fails to mention that he's a registered Republican. Also, not until the 7th… https://t.co/tH66AZmAEb","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","0","","","","","","","","","","","","1","False","en","Fox News","FoxNews","1367531","1","9","https://t.co/tH66AZmAEb","https://twitter.com/i/web/status/1055923716415242244","twitter.com/i/web/status/1…","116","139","MAGABomber","19","30","","","","","","","","","","","","","","","","","","","","-1","38224970","louis charbonneau","loucharbon","New York City","@hrw UN director. Ex-@Reuters UN bureau chief, diplo reporter. Native Detroiter, now Queens. Previous Prague, HK, Vienna, Berlin. @GC_CUNY poli sci PhD student","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/378800000842247738/7cc24681a2f992a024976bb036d47bc0_normal.jpeg","https://pbs.twimg.com/profile_images/378800000842247738/7cc24681a2f992a024976bb036d47bc0_normal.jpeg","False","","False","17740","022330","333333","1B95E0","C0DFEC","A8C7F7","True","False","False","2745","May 6, 2009 1:08:36 PM","1742","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/38224970/1386446401","False","en","25871","False","True","False","958","False","-1"
"Oct 26, 2018 4:46:02 PM","1055923532109152257","Suspect arrested in Florida in connection with suspicious packages sent to Democrats https://t.co/TWq7mMBSRa","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/TWq7mMBSRa","https://www.foxnews.com/us/suspect-arrested-in-florida-in-connection-with-suspicious-packages-sent-to-democrats","foxnews.com/us/suspect-arr…","85","108","","","","","","","","","","","","","","","","","","","","","","","-1","803934211795193856","Nicholas Todd","nickwtodd18","Ocean Isle Beach, NC","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1013011949154643969/Aay34zoT_normal.jpg","https://pbs.twimg.com/profile_images/1013011949154643969/Aay34zoT_normal.jpg","False","","False","14","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","72","Nov 30, 2016 7:10:27 AM","0","-1","","","https://pbs.twimg.com/profile_banners/803934211795193856/1530355846","False","en","20","False","False","False","0","False","-1"
